PROPERTY_ID,COUNTRY,PROVINCE,CITY,PROPERTY_PRICE,BEDROOMS,BATHROOMS,PARKING,FLOOR_SIZE,Monthly_Repayment,Total_Once_off_Costs,Min_Gross_Monthly_Income
5237,South Africa,North West,Rustenburg,1069707,1,1,3,213,26612,273206,150628
5238,South Africa,Northern Cape,Upington,1091249,1,2,1,82,12942,325062,158519
5239,South Africa,Gauteng,Fourways,1935610,2,1,3,206,17932,200540,51335
5240,South Africa,Western Cape,Stellenbosch,5215693,4,3,1,62,27724,347620,172441
5241,South Africa,KwaZulu-Natal,Umhlanga,4408038,1,1,1,72,16758,284851,130745
5242,South Africa,Eastern Cape,Gqeberha,1909165,4,3,3,186,26848,141876,153074
5243,South Africa,Free State,Bloemfontein,1955797,2,2,1,85,35968,162634,173813
5244,South Africa,Mpumalanga,White River,1675963,3,2,3,235,19121,324373,65021
5245,South Africa,Limpopo,Polokwane,1426515,1,2,1,88,21389,296702,156857
5246,South Africa,North West,Hartbeespoort,3212460,4,1,1,118,33125,297076,158354
5247,South Africa,Northern Cape,Kimberley,943078,3,1,1,188,14921,111387,127310
5248,South Africa,Gauteng,Centurion,2900053,4,1,2,117,51861,313570,65656
5249,South Africa,Western Cape,Bellville,5871983,3,2,2,103,42718,120178,81067
5250,South Africa,KwaZulu-Natal,Durban North,1609401,2,3,1,178,36962,258711,149998
5251,South Africa,Eastern Cape,Gqeberha,2835681,3,1,3,212,36567,125115,82452
5252,South Africa,Free State,Welkom,1424887,1,2,1,100,20144,213394,134633
5253,South Africa,Mpumalanga,Nelspruit,2669231,2,3,1,75,20913,218858,66088
5254,South Africa,Limpopo,Tzaneen,1776921,2,3,1,195,24182,330992,68011
5255,South Africa,North West,Rustenburg,2399317,1,2,1,189,39501,186443,81702
5256,South Africa,Northern Cape,Upington,918207,3,3,2,142,40771,133370,175791
5257,South Africa,Gauteng,Midrand,1738698,2,3,2,189,38319,273716,128013
5258,South Africa,Western Cape,Claremont,4336142,2,1,3,185,21263,246793,71878
5259,South Africa,KwaZulu-Natal,Ballito,3058578,2,1,3,155,39049,134306,103265
5260,South Africa,Eastern Cape,Gqeberha,2409657,4,3,3,215,47180,143868,181992
5261,South Africa,Free State,Bloemfontein,984794,1,1,3,172,34077,313783,106698
5262,South Africa,Mpumalanga,White River,2593967,1,1,3,109,37733,243546,162687
5263,South Africa,Limpopo,Polokwane,1395726,2,1,3,142,44558,95574,152745
5264,South Africa,North West,Hartbeespoort,3530259,2,1,2,179,9722,133391,44190
5265,South Africa,Northern Cape,Kimberley,893856,1,3,3,67,51100,228406,51822
5266,South Africa,Gauteng,Sandton,1292244,3,1,3,69,49769,83460,147378
5267,South Africa,Western Cape,Sea Point,5880613,2,3,2,179,18884,246329,154314
5268,South Africa,KwaZulu-Natal,Hillcrest,1340999,4,3,2,118,19275,217226,70233
5269,South Africa,Eastern Cape,Gqeberha,1467762,1,2,2,133,30424,230445,60659
5270,South Africa,Free State,Welkom,1195280,3,1,1,228,34032,263570,63331
5271,South Africa,Mpumalanga,Nelspruit,2638053,3,3,3,69,18110,123053,83985
5272,South Africa,Limpopo,Tzaneen,1257407,1,3,3,167,35213,70891,77060
5273,South Africa,North West,Rustenburg,1721158,4,2,1,210,28980,284068,37081
5274,South Africa,Northern Cape,Upington,2153306,2,2,2,182,23285,104150,150359
5275,South Africa,Gauteng,Alberton,1270602,1,2,2,63,9214,345764,186893
5276,South Africa,Western Cape,Cape Town,4682809,4,2,2,65,43073,262427,170980
5277,South Africa,KwaZulu-Natal,Umhlanga,2477650,1,1,3,238,15287,118705,150975
5278,South Africa,Eastern Cape,Gqeberha,3223000,3,3,3,67,31527,122876,128334
5279,South Africa,Free State,Bloemfontein,906635,2,2,1,95,29486,79576,183312
5280,South Africa,Mpumalanga,White River,2251430,3,2,1,199,9700,323576,76976
5281,South Africa,Limpopo,Polokwane,2223713,1,3,3,200,51137,271250,138784
5282,South Africa,North West,Hartbeespoort,2011328,4,3,3,91,22679,102989,38002
5283,South Africa,Northern Cape,Kimberley,2109770,1,1,1,238,30337,309959,155094
5284,South Africa,Gauteng,Fourways,5272888,2,2,1,60,16191,317230,114166
5285,South Africa,Western Cape,Stellenbosch,4414360,1,3,2,200,44227,54955,118151
5286,South Africa,KwaZulu-Natal,Durban North,3080038,1,3,2,180,41144,228110,54369
5287,South Africa,Eastern Cape,Gqeberha,1977113,3,2,1,74,33372,199922,134775
5288,South Africa,Free State,Welkom,1686690,2,2,1,229,21220,99084,154293
5289,South Africa,Mpumalanga,Nelspruit,2570444,1,3,1,186,13408,253512,54552
5290,South Africa,Limpopo,Tzaneen,935166,2,2,1,75,24016,303463,173654
5291,South Africa,North West,Rustenburg,3323006,2,3,1,76,24833,61513,139265
5292,South Africa,Northern Cape,Upington,2196419,4,1,2,65,27322,95327,111504
5293,South Africa,Gauteng,Centurion,4828966,4,1,2,144,23797,199637,168249
5294,South Africa,Western Cape,Bellville,5908589,3,2,3,154,38046,121855,81937
5295,South Africa,KwaZulu-Natal,Ballito,1147883,3,3,1,143,21697,196864,148463
5296,South Africa,Eastern Cape,Gqeberha,1013052,4,2,2,83,29282,337240,44676
5297,South Africa,Free State,Bloemfontein,1606079,1,2,3,187,38102,246356,99248
5298,South Africa,Mpumalanga,White River,2770024,1,2,3,146,33833,86831,48662
5299,South Africa,Limpopo,Polokwane,2293401,2,1,3,198,34622,296080,48348
5300,South Africa,North West,Hartbeespoort,3013405,3,1,3,91,39180,185110,182222
5301,South Africa,Northern Cape,Kimberley,1328697,4,1,1,101,24292,283210,35000
5302,South Africa,Gauteng,Midrand,1465416,1,2,2,92,35960,135093,41692
5303,South Africa,Western Cape,Claremont,4941373,4,3,2,218,23164,188662,114595
5304,South Africa,KwaZulu-Natal,Hillcrest,3108233,2,3,1,178,26369,107605,138240
5305,South Africa,Eastern Cape,Gqeberha,2036430,4,2,3,231,29771,51576,142481
5306,South Africa,Free State,Welkom,1473640,2,2,3,127,31410,319996,162033
5307,South Africa,Mpumalanga,Nelspruit,2762162,3,3,2,113,35843,187413,84221
5308,South Africa,Limpopo,Tzaneen,2629810,1,2,3,208,25046,189695,55755
5309,South Africa,North West,Rustenburg,3509786,1,1,1,186,51529,109405,53518
5310,South Africa,Northern Cape,Upington,2010714,1,1,1,196,25613,207835,59033
5311,South Africa,Gauteng,Sandton,1162916,3,2,1,88,16386,59609,99484
5312,South Africa,Western Cape,Sea Point,4985316,2,1,3,132,16917,275170,145554
5313,South Africa,KwaZulu-Natal,Umhlanga,890149,1,3,3,166,12744,178814,54728
5314,South Africa,Eastern Cape,Gqeberha,1198844,3,2,3,216,15377,100173,111332
5315,South Africa,Free State,Bloemfontein,2581462,1,1,1,233,51760,132161,158373
5316,South Africa,Mpumalanga,White River,978447,1,3,1,99,48820,147490,177639
5317,South Africa,Limpopo,Polokwane,1904271,3,2,1,207,34317,184245,154163
5318,South Africa,North West,Hartbeespoort,2462033,1,1,3,197,23513,160639,146630
5319,South Africa,Northern Cape,Kimberley,1684379,1,1,3,114,22666,123575,37114
5320,South Africa,Gauteng,Alberton,4174024,4,1,2,189,43450,321152,45622
5321,South Africa,Western Cape,Cape Town,5725217,4,2,2,233,11361,177758,87865
5322,South Africa,KwaZulu-Natal,Durban North,4362373,2,1,3,236,23925,160402,130594
5323,South Africa,Eastern Cape,Gqeberha,2264474,3,2,1,157,26016,295431,187839
5324,South Africa,Free State,Welkom,1203039,4,1,3,61,26201,215093,39958
5325,South Africa,Mpumalanga,Nelspruit,2211425,4,1,3,218,51606,170559,45806
5326,South Africa,Limpopo,Tzaneen,2276420,1,1,2,207,30077,343665,50415
5327,South Africa,North West,Rustenburg,1900457,4,2,2,94,24553,145549,35322
5328,South Africa,Northern Cape,Upington,1159509,2,1,2,113,16209,76140,81381
5329,South Africa,Gauteng,Fourways,2419720,1,1,3,121,44678,308845,82922
5330,South Africa,Western Cape,Stellenbosch,1977787,1,3,3,124,36468,269991,85983
5331,South Africa,KwaZulu-Natal,Ballito,1837626,2,2,2,234,23803,309409,185049
5332,South Africa,Eastern Cape,Gqeberha,1790335,1,3,1,66,17735,340120,137629
5333,South Africa,Free State,Bloemfontein,2324235,2,1,3,157,26802,338627,44675
5334,South Africa,Mpumalanga,White River,1809820,2,3,2,235,19419,163438,161027
5335,South Africa,Limpopo,Polokwane,1569846,2,3,3,70,27918,62830,110389
5336,South Africa,North West,Hartbeespoort,2559813,4,2,2,94,35272,348967,138448
5337,South Africa,Northern Cape,Kimberley,1938129,1,1,3,203,51731,224535,141895
5338,South Africa,Gauteng,Centurion,1759210,3,3,2,112,46297,56365,70555
5339,South Africa,Western Cape,Bellville,2802026,4,2,3,110,38725,227702,159111
5340,South Africa,KwaZulu-Natal,Hillcrest,3607198,3,2,2,97,41344,293693,125397
5341,South Africa,Eastern Cape,Gqeberha,882766,1,3,3,134,47487,212126,35559
5342,South Africa,Free State,Welkom,2717014,2,1,3,157,40725,177715,80422
5343,South Africa,Mpumalanga,Nelspruit,1405710,3,1,1,85,8944,239469,49764
5344,South Africa,Limpopo,Tzaneen,2944966,4,1,3,199,25357,315272,120323
5345,South Africa,North West,Rustenburg,1124349,2,3,1,140,18612,132951,123316
5346,South Africa,Northern Cape,Upington,1329806,3,3,1,103,41273,112359,157638
5347,South Africa,Gauteng,Midrand,2310235,1,3,3,185,11046,131180,120187
5348,South Africa,Western Cape,Claremont,2308316,3,1,1,147,48574,269224,77338
5349,South Africa,KwaZulu-Natal,Umhlanga,2277197,4,2,3,79,9640,162003,80467
5350,South Africa,Eastern Cape,Gqeberha,1926778,1,3,1,183,26045,198398,59264
5351,South Africa,Free State,Bloemfontein,1289358,2,1,3,181,13339,107948,107439
5352,South Africa,Mpumalanga,White River,1587744,4,1,2,160,16756,283917,147497
5353,South Africa,Limpopo,Polokwane,1161385,2,3,3,167,20714,138052,163517
5354,South Africa,North West,Hartbeespoort,3574559,1,1,3,232,9035,68439,128771
5355,South Africa,Northern Cape,Kimberley,2474867,3,2,1,141,41940,160267,138139
5356,South Africa,Gauteng,Sandton,4457323,4,2,2,228,48816,60285,125562
5357,South Africa,Western Cape,Sea Point,7107838,2,1,3,168,13918,63687,75626
5358,South Africa,KwaZulu-Natal,Durban North,3303579,1,2,2,221,48960,59156,120807
5359,South Africa,Eastern Cape,Gqeberha,1783476,1,1,2,187,17735,146623,170329
5360,South Africa,Free State,Welkom,973805,3,1,1,105,23095,325775,44179
5361,South Africa,Mpumalanga,Nelspruit,2778854,4,2,2,83,11087,296170,169645
5362,South Africa,Limpopo,Tzaneen,1659359,3,2,1,205,38720,108431,147547
5363,South Africa,North West,Rustenburg,3062809,1,2,2,101,28179,263552,31329
5364,South Africa,Northern Cape,Upington,1703062,3,2,1,87,10083,168606,127374
5365,South Africa,Gauteng,Alberton,3051580,4,1,2,202,51673,288578,65153
5366,South Africa,Western Cape,Cape Town,7263491,1,1,2,153,18233,173080,177019
5367,South Africa,KwaZulu-Natal,Ballito,2344139,2,3,1,112,38253,230861,31771
5368,South Africa,Eastern Cape,Gqeberha,2129356,1,1,3,182,46717,210807,108877
5369,South Africa,Free State,Bloemfontein,1762676,3,2,2,84,43039,50717,39021
5370,South Africa,Mpumalanga,White River,2640146,3,2,1,128,17739,243435,187617
5371,South Africa,Limpopo,Polokwane,919518,3,2,1,86,8629,337919,164036
5372,South Africa,North West,Hartbeespoort,1026355,3,1,2,96,15618,134079,165196
5373,South Africa,Northern Cape,Kimberley,1517565,1,1,2,91,41081,72668,133081
5374,South Africa,Gauteng,Fourways,970243,4,3,3,161,26601,264780,188195
5375,South Africa,Western Cape,Stellenbosch,6051682,1,2,3,215,36869,141041,113336
5376,South Africa,KwaZulu-Natal,Hillcrest,2697756,4,1,3,191,15369,97448,79640
5377,South Africa,Eastern Cape,Gqeberha,3343460,1,3,2,153,39813,157246,69892
5378,South Africa,Free State,Welkom,1951887,1,2,2,189,29343,63991,85283
5379,South Africa,Mpumalanga,Nelspruit,2969844,4,2,2,75,37767,165899,59765
5380,South Africa,Limpopo,Tzaneen,2547818,3,3,2,225,17621,228201,87599
5381,South Africa,North West,Rustenburg,3626374,4,2,1,81,27803,67193,187230
5382,South Africa,Northern Cape,Upington,1242179,4,3,2,215,42558,235091,54453
5383,South Africa,Gauteng,Centurion,3168620,2,3,3,164,38351,345409,39675
5384,South Africa,Western Cape,Bellville,4337379,2,1,1,83,44497,129409,183939
5385,South Africa,KwaZulu-Natal,Umhlanga,3027304,3,1,1,178,27413,284693,107758
5386,South Africa,Eastern Cape,Gqeberha,3410837,2,1,2,197,21150,197368,105878
5387,South Africa,Free State,Bloemfontein,2427790,1,3,3,212,26851,106924,149503
5388,South Africa,Mpumalanga,White River,2951121,2,1,2,68,42323,194244,123528
5389,South Africa,Limpopo,Polokwane,1934309,4,1,1,166,33646,260033,68795
5390,South Africa,North West,Hartbeespoort,3279151,1,3,2,231,32393,307270,171247
5391,South Africa,Northern Cape,Kimberley,891743,4,3,3,63,39981,202498,80722
5392,South Africa,Gauteng,Midrand,1020948,1,3,3,88,41533,109797,142405
5393,South Africa,Western Cape,Claremont,5938181,4,3,3,179,8447,240578,55770
5394,South Africa,KwaZulu-Natal,Durban North,2967475,1,3,3,172,44505,135255,73532
5395,South Africa,Eastern Cape,Gqeberha,2177148,3,3,3,61,39344,148583,47452
5396,South Africa,Free State,Welkom,1408866,4,1,3,80,22225,105403,140543
5397,South Africa,Mpumalanga,Nelspruit,1351793,4,1,1,68,29731,285460,73698
5398,South Africa,Limpopo,Tzaneen,1176284,1,2,3,110,52656,337905,95207
5399,South Africa,North West,Rustenburg,2680314,4,3,1,162,20803,55116,116342
5400,South Africa,Northern Cape,Upington,2530189,3,1,3,207,9192,127027,75865
5401,South Africa,Gauteng,Sandton,1118508,4,3,2,184,24592,313183,93015
5402,South Africa,Western Cape,Sea Point,5435315,3,2,3,79,29117,154124,146850
5403,South Africa,KwaZulu-Natal,Ballito,2327141,2,2,2,145,45198,229811,142508
5404,South Africa,Eastern Cape,Gqeberha,2554627,2,3,2,191,29676,160924,154564
5405,South Africa,Free State,Bloemfontein,1632259,2,3,3,142,34649,280545,37037
5406,South Africa,Mpumalanga,White River,2518462,3,1,2,133,22630,263808,56910
5407,South Africa,Limpopo,Polokwane,2620403,3,2,2,159,40661,63999,51705
5408,South Africa,North West,Hartbeespoort,1026968,1,1,3,171,32534,77728,67880
5409,South Africa,Northern Cape,Kimberley,907062,4,2,1,148,40910,307100,105429
5410,South Africa,Gauteng,Alberton,2126485,3,1,2,214,26997,246579,133979
5411,South Africa,Western Cape,Cape Town,1356995,1,2,1,148,9727,291172,97900
5412,South Africa,KwaZulu-Natal,Hillcrest,3035454,2,2,3,89,47682,339814,140851
5413,South Africa,Eastern Cape,Gqeberha,2917790,4,1,1,108,44553,237732,146611
5414,South Africa,Free State,Welkom,2486792,3,1,3,237,14293,136869,160568
5415,South Africa,Mpumalanga,Nelspruit,2922723,1,2,1,175,9962,155657,140949
5416,South Africa,Limpopo,Tzaneen,1883224,1,3,3,198,38817,344873,124291
5417,South Africa,North West,Rustenburg,1415635,3,2,2,106,20416,346183,187629
5418,South Africa,Northern Cape,Upington,1377409,2,3,1,79,22578,254463,136638
5419,South Africa,Gauteng,Fourways,3030945,1,1,2,141,26283,315162,107041
5420,South Africa,Western Cape,Stellenbosch,2451028,3,2,1,91,15438,94154,137520
5421,South Africa,KwaZulu-Natal,Umhlanga,1137635,3,3,1,196,44559,193771,44221
5422,South Africa,Eastern Cape,Gqeberha,1433510,1,2,1,175,18612,238805,144391
5423,South Africa,Free State,Bloemfontein,1528525,4,1,1,75,47855,306791,118247
5424,South Africa,Mpumalanga,White River,1378036,4,2,2,134,33725,157407,156920
5425,South Africa,Limpopo,Polokwane,2449417,4,2,1,213,32550,61158,169032
5426,South Africa,North West,Hartbeespoort,1434668,1,1,1,112,33604,157457,175513
5427,South Africa,Northern Cape,Kimberley,894331,1,1,3,69,39805,180652,69156
5428,South Africa,Gauteng,Centurion,3961500,3,2,2,157,25511,91365,110597
5429,South Africa,Western Cape,Bellville,2543481,3,3,3,165,24651,108280,157867
5430,South Africa,KwaZulu-Natal,Durban North,1675992,3,3,2,96,42048,264967,76179
5431,South Africa,Eastern Cape,Gqeberha,1450198,2,1,3,73,19906,242522,75330
5432,South Africa,Free State,Welkom,1247891,2,1,3,226,28837,286204,59559
5433,South Africa,Mpumalanga,Nelspruit,1350201,4,2,3,179,52166,133252,83931
5434,South Africa,Limpopo,Tzaneen,1891566,3,2,2,181,41188,330596,159862
5435,South Africa,North West,Rustenburg,1894863,1,1,2,149,25314,238480,170842
5436,South Africa,Northern Cape,Upington,1581576,3,3,3,216,13768,281947,136992
5437,South Africa,Gauteng,Midrand,4574476,3,3,3,118,47751,212630,114122
5438,South Africa,Western Cape,Claremont,5931502,4,3,1,140,18820,282121,130179
5439,South Africa,KwaZulu-Natal,Ballito,2469282,2,1,2,103,37515,268660,159265
5440,South Africa,Eastern Cape,Gqeberha,2685295,3,3,1,62,36431,176412,33322
5441,South Africa,Free State,Bloemfontein,1920913,1,1,1,67,9617,241398,108754
5442,South Africa,Mpumalanga,White River,1097667,4,2,1,190,10380,241080,90487
5443,South Africa,Limpopo,Polokwane,1506521,2,1,3,105,12928,162396,56787
5444,South Africa,North West,Hartbeespoort,3461393,3,2,3,113,29355,57365,175818
5445,South Africa,Northern Cape,Kimberley,1737099,2,2,2,61,20194,181920,111959
5446,South Africa,Gauteng,Sandton,3903407,1,2,2,125,15696,169156,60222
5447,South Africa,Western Cape,Sea Point,4995295,1,1,3,152,42875,151628,173216
5448,South Africa,KwaZulu-Natal,Hillcrest,2267231,3,1,2,206,39355,176952,141682
5449,South Africa,Eastern Cape,Gqeberha,2381181,4,2,1,192,43553,164652,40155
5450,South Africa,Free State,Welkom,1257974,4,2,1,65,50605,102013,50329
5451,South Africa,Mpumalanga,Nelspruit,983248,4,1,2,196,17986,178458,131224
5452,South Africa,Limpopo,Tzaneen,2001882,4,1,1,116,31196,343025,163339
5453,South Africa,North West,Rustenburg,3111878,4,2,1,118,45293,234565,74612
5454,South Africa,Northern Cape,Upington,1794131,3,1,2,188,43658,214787,41296
5455,South Africa,Gauteng,Alberton,3321321,2,2,2,60,14307,75328,71959
5456,South Africa,Western Cape,Cape Town,1550270,1,3,1,181,8508,193457,46655
5457,South Africa,KwaZulu-Natal,Umhlanga,940417,3,3,3,138,11598,81525,92934
5458,South Africa,Eastern Cape,Gqeberha,1278638,1,1,1,111,39413,220564,89763
5459,South Africa,Free State,Bloemfontein,1910560,3,3,3,186,48661,110127,171782
5460,South Africa,Mpumalanga,White River,1987888,3,2,2,135,28200,302399,140606
5461,South Africa,Limpopo,Polokwane,1042458,1,3,3,202,42324,166351,37780
5462,South Africa,North West,Hartbeespoort,1374608,3,3,3,236,46898,151012,159658
5463,South Africa,Northern Cape,Kimberley,1870462,3,2,2,137,35419,186230,170759
5464,South Africa,Gauteng,Fourways,2773782,3,3,1,62,33375,287174,159817
5465,South Africa,Western Cape,Stellenbosch,5459409,3,1,2,82,19712,65711,126734
5466,South Africa,KwaZulu-Natal,Durban North,2258791,3,3,1,142,21002,344945,102212
5467,South Africa,Eastern Cape,Gqeberha,2153659,4,3,1,207,24807,262405,129553
5468,South Africa,Free State,Welkom,1853466,3,3,2,81,10641,126205,156347
5469,South Africa,Mpumalanga,Nelspruit,2988929,3,1,1,165,27879,151897,157883
5470,South Africa,Limpopo,Tzaneen,896250,3,2,1,154,40840,209601,154728
5471,South Africa,North West,Rustenburg,1741372,2,2,1,81,12173,227383,152960
5472,South Africa,Northern Cape,Upington,2200850,3,3,3,226,40116,109492,136762
5473,South Africa,Gauteng,Centurion,1325147,3,2,3,239,27180,331771,64003
5474,South Africa,Western Cape,Bellville,6797586,2,1,2,85,19161,326705,126941
5475,South Africa,KwaZulu-Natal,Ballito,3867193,2,1,1,193,22216,111085,120027
5476,South Africa,Eastern Cape,Gqeberha,2962368,1,2,1,187,9688,230594,98757
5477,South Africa,Free State,Bloemfontein,1196293,1,3,2,80,25012,340802,174180
5478,South Africa,Mpumalanga,White River,1726336,1,2,2,95,49819,105091,157915
5479,South Africa,Limpopo,Polokwane,1553803,1,2,1,142,39708,182641,140725
5480,South Africa,North West,Hartbeespoort,2437893,2,1,2,130,40799,168404,103942
5481,South Africa,Northern Cape,Kimberley,2359405,1,2,2,109,39315,317936,130943
5482,South Africa,Gauteng,Midrand,3135221,3,3,3,87,45511,265681,74990
5483,South Africa,Western Cape,Claremont,4360043,2,3,2,100,52321,54196,46762
5484,South Africa,KwaZulu-Natal,Hillcrest,964456,4,3,1,210,23408,84233,165493
5485,South Africa,Eastern Cape,Gqeberha,1706841,3,3,2,136,36226,65587,164715
5486,South Africa,Free State,Welkom,1669497,4,2,3,124,16075,64722,134687
5487,South Africa,Mpumalanga,Nelspruit,2268060,1,1,3,111,11431,155828,77618
5488,South Africa,Limpopo,Tzaneen,883783,1,3,2,201,38185,247033,69595
5489,South Africa,North West,Rustenburg,884152,3,3,3,159,12456,142036,178029
5490,South Africa,Northern Cape,Upington,2481605,1,2,3,169,25872,198357,46525
5491,South Africa,Gauteng,Sandton,998725,1,2,1,227,27926,211545,40541
5492,South Africa,Western Cape,Sea Point,1341215,1,2,2,141,48181,273259,58626
